year,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_N,disability_Y,month_Feb,month_Oct,subject_SocSci,subject_Stem,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,course_length,date_registration,date_unregistration,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1.0,-0.3425197517590434,-0.48193204160167397,-1.665890262258278,0.07715082123934285,0.1346080324174885,0.9924171748081188,0.2453576923978434,-0.4245782382954696,-0.7373284523923689,-0.3799606291510386,-0.5994144376003754,-0.7485734664021846,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,-0.3425197517590434,0.9762138816707631,-1.665890262258278,-0.8187073905147947,0.3974735629991093,0.9924171748081188,0.9215703762464629,-0.4245782382954696,-0.3652664853056206,0.1933828960353815,-0.5042838865602849,0.17337047939093644,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1.0,-0.3425197517590434,0.9762138816707631,0.4566930801310915,0.5250799271164116,-0.8886899259181067,-0.27472225626907004,-0.19740061250303834,0.37817082115760764,-0.6302602604249593,0.1933828960353815,-0.5751886450994828,-0.5641846772435604,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,-0.3425197517590434,0.9762138816707631,-1.1352444266609356,-1.2259156685848571,0.4631899456445145,0.6895399449408884,0.24052760179892477,-0.16034000622549835,0.2129017513183911,0.1933828960353815,0.12381409949944333,0.007420569148174661,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,0.911927791282971,0.4538018909808852,1.0090587808447802,1.4225374652881597,-0.4396297831602148,3.4758049015251977,1.9134134715946418,2.8625103980759627,2.7732524065275377,0.9818792745318327,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,-0.3425197517590434,-0.48193204160167397,0.380886532188614,-1.6534843605584226,0.6509510389171008,1.208758053284712,1.0998237197779868,-0.810901223157263,0.4430983640483217,0.48005465862859154,0.013911723763686563,0.6896590890350842,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,0.932288205186474,0.4538018909808852,0.9924171748081188,1.5199649337791696,-0.41454387505230617,2.4747173066299184,-0.3799606291510386,4.563633730028886,3.40017428966686,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,-0.3425197517590434,0.9762138816707631,0.9873389157284338,-1.5720427049444103,0.7260554762261353,1.0090587808447802,1.4918926123495568,-0.4078542995568638,6.029381279947917,1.6267417090014318,7.480773670929054,3.5661241999096216,1.4577750861877272,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,0.932288205186474,0.7260554762261353,0.9491489991128003,1.3514484395502278,-0.3660444527103494,0.08709662575668484,0.1933828960353815,-0.11371684160686968,0.7818534836143963,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,-0.3425197517590434,0.9762138816707631,0.9873389157284338,0.9730090329934803,0.7260554762261353,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.8149528915687408,-0.9533041543374587,-0.6904088777256794,-0.8776456188132216,1.4577750861877272,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,-0.3425197517590434,-0.48193204160167397,0.4566930801310915,1.767065175230102,0.6603390935807301,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.86045687315489,-2.099991204710299,-0.7075441943726521,-1.0067177712242585,-2.34939140705943,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,-0.3425197517590434,0.24714092003454455,0.4566930801310915,0.7897653078619522,0.6603390935807301,1.208758053284712,0.515612761623057,-0.810901223157263,-0.12971646297731956,0.48005465862859154,-0.2750251672835449,0.5237091787923225,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,0.8712069634759647,0.4538018909808852,0.8378879758962664,0.9204203546752915,-0.13190931036986853,2.124068977936652,1.0533981838150117,0.9096751733088868,3.1235911059289236,0.26803555704799065,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,0.4436382715023991,0.4538018909808852,0.5597354178549324,0.11387189276061156,0.1641044053034537,-0.4776880868714007,-0.3799606291510386,-0.5320549169881373,-0.21384597784217438,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,-0.3425197517590434,0.9762138816707631,-1.211050974603413,-1.1648344268743478,0.4538018909808852,0.9924171748081188,1.2838271711653662,-0.41454387505230617,-0.3599130757072502,-0.09328886655782857,-0.47474023716895236,-0.12165158326286228,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,1.7143162647137795,-0.48193204160167397,-1.211050974603413,-0.16717414560269464,0.4538018909808852,0.8378879758962664,0.5777139264662975,-0.13190931036986853,1.0962143350495201,0.48005465862859154,0.24257957005259984,1.1321921830157824,0.26803555704799065,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,-0.5133011819622477,0.4538018909808852,-0.08928721757484709,-0.02834744154088348,0.7745281692625645,-0.726621633195628,-0.3799606291510386,-0.6325033249186678,-0.8592067398973591,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,1.3191360693530334,0.7260554762261353,0.6895399449408884,1.0584229432158263,-0.4178886628000273,0.28517278089639253,0.48005465862859154,0.19235536608733464,1.0768755462681951,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.1352444266609356,-0.391138698541229,0.4631899456445145,1.0090587808447802,1.444830191129323,-0.43126781379091195,1.015913191073963,1.3400699464082217,1.492275939305963,0.9478033938571582,1.21982718035978,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,0.8101257217654553,0.7260554762261353,0.010562418645118926,-0.0537363793044306,1.5371397757429879,0.3360301720809121,1.0533981838150117,0.15690298681773568,-0.01101830976768776,1.4577750861877272,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,-0.3425197517590434,-1.2110050032378925,0.9873389157284338,0.34183620198488346,0.7260554762261353,0.6895399449408884,0.9425007688417775,-0.4178886628000273,1.4682763021362681,0.7667264212218017,1.1643414310621727,2.035697249893041,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,-0.3425197517590434,0.24714092003454455,-1.1352444266609356,0.9730090329934803,0.4631899456445145,0.42993089076897645,0.13104554822343403,0.2092590398976893,-0.6837943564086642,-0.6666323917442487,-0.6053231674786419,-0.767012345318047,-0.6837560662637986,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,-0.3425197517590434,0.24714092003454455,0.9873389157284338,1.3598568971600398,0.7260554762261353,0.17032183659706468,0.1503659106191087,-0.14027127973917142,-0.5098085444616236,-0.3799606291510386,-0.4245160332036872,-0.43511252483252344,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0.0,-0.3425197517590434,-1.2110050032378925,-1.1352444266609356,0.911927791282971,0.4631899456445145,0.17032183659706468,0.5077926149390933,0.06376077287181904,0.48324893603610025,0.1933828960353815,0.20830893675865417,0.4315147842130103,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,1.1358923442215054,-0.23152609946405472,-0.3056280960514402,-0.44963867711323763,1.0404387952063963,0.1540142457363158,0.48005465862859154,-0.06881049453204434,0.1364927215592116,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,-0.3425197517590434,-1.2110050032378925,0.380886532188614,0.7083236522479397,0.6509510389171008,0.42993089076897645,0.8104782924713324,0.3380333681849538,-0.5740494596420693,-0.3799606291510386,-0.5255553141220443,-0.6379401929070101,-0.6837560662637986,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,-0.3425197517590434,0.9762138816707631,-1.665890262258278,0.6879632383444366,0.3974735629991093,0.9924171748081188,1.4179963544686638,-0.4245782382954696,0.35209040087602356,0.1933828960353815,0.24967004590651962,0.5974646944557721,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1.0,-0.3425197517590434,0.24714092003454455,-1.1352444266609356,0.07715082123934285,0.4631899456445145,-0.08928721757484709,-0.16520000851024694,0.4567733332290548,-0.43218410528525164,0.1933828960353815,-0.4333791280210869,-0.4904291615801107,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,-0.7372657349007822,0.4538018909808852,0.7760762963315258,1.0342724902212328,-0.10180622064037814,2.0170007859692425,0.1933828960353815,4.145886527635445,1.9803806131454535,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,1.1155319303180022,0.7260554762261353,-0.8681143800905825,-0.6868497931934676,0.1925351011590835,-0.7292983379948133,-0.3799606291510386,-0.5740068991238295,-0.7485734664021846,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,-0.3425197517590434,-0.48193204160167397,0.380886532188614,0.9730090329934803,-0.8417496525999602,-0.6455923336575153,-0.8874135552057113,0.6005992063810645,-0.5205153636583645,0.48005465862859154,-0.5734160261360028,-0.5826235561594229,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,-0.3425197517590434,-1.2110050032378925,0.9873389157284338,0.932288205186474,0.7260554762261353,0.6895399449408884,1.1421445135970838,-0.4178886628000273,2.1883098931170974,0.7667264212218017,3.6779151212767385,2.1647694023040778,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,2.0,-0.3425197517590434,0.24714092003454455,0.9873389157284338,0.21967371856386472,0.7260554762261353,1.0090587808447802,0.8008181112734951,-0.4078542995568638,1.6583223428784202,1.6267417090014318,2.247411617748421,1.0768755462681951,1.4577750861877272,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,-1.6331239466549197,-2.6818083666713055,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.86045687315489,-2.099991204710299,-0.7075441943726521,-1.0067177712242585,-2.34939140705943,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,-0.3425197517590434,0.9762138816707631,0.9115323677859564,0.6268819966339272,0.716667421562506,0.6895399449408884,1.2773870503668077,-0.4178886628000273,0.31193982888824495,1.0533981838150117,0.17049306553774862,0.50527029987646,0.26803555704799065,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,-0.3425197517590434,0.24714092003454455,0.380886532188614,0.5454403410199147,0.6509510389171008,1.208758053284712,1.256226653457259,-0.810901223157263,0.28249607609720734,0.48005465862859154,-0.15980493465734832,0.5974646944557721,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,1.0,3.7711522811866023,5.350651651488074,-1.665890262258278,0.01606957952883347,0.3974735629991093,-1.170991609957813,-1.0856006059708678,1.5438293512384302,-0.1511301013708015,-0.09328886655782857,0.04581886510632562,-0.2322848567580368,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,-0.3425197517590434,-1.2110050032378925,0.9115323677859564,0.5454403410199147,0.716667421562506,-0.8681143800905825,-0.8542929339559828,0.16912158692503543,-0.6195534412282184,-0.09328886655782857,-0.44578746076544656,-0.7854512242339095,0.26803555704799065,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.7143162647137795,-0.48193204160167397,-1.1352444266609356,0.6879632383444366,-1.94015204824459,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.7560653859866656,-0.09328886655782857,-0.6277763410160545,-0.9698400133925337,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9115323677859564,0.3621966158883866,0.716667421562506,1.0090587808447802,1.1723635419595495,-0.4162162689261667,1.1443950214348544,1.9134134715946418,1.1767497638065323,1.298142093258544,1.4577750861877272,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,-0.3425197517590434,0.9762138816707631,0.4566930801310915,0.3825570297918897,-2.1373011961808053,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.86045687315489,-2.099991204710299,-0.7075441943726521,-1.0067177712242585,-2.34939140705943,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,-0.3425197517590434,0.24714092003454455,0.9873389157284338,0.7897653078619522,0.7260554762261353,0.6895399449408884,1.1614648759927588,-0.4178886628000273,0.6679415671798818,0.48005465862859154,0.4092057526197149,1.298142093258544,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,1.0,-0.3425197517590434,-0.23890772105626779,0.380886532188614,-2.22357594985651,0.6509510389171008,1.208758053284712,1.670234419078863,-0.810901223157263,2.0384144243627245,0.7667264212218017,1.1158898460603874,1.9435028553137288,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.1352444266609356,-1.2462760824883603,-0.9168540899089946,-0.7882346711146098,-0.7770114843732836,2.4937490715912385,-0.26355170293658153,1.0533981838150117,-0.19289382197564067,-0.36135700916907376,1.21982718035978,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,-0.3425197517590434,-0.48193204160167397,0.380886532188614,-0.6151032514797634,0.012563321790307424,0.09614782111937556,-0.03179750625439675,0.24772409899648257,-0.12436305337894908,0.1933828960353815,-0.33529421204186316,-0.02945718868355018,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,-0.3425197517590434,-0.48193204160167397,-1.1352444266609356,0.8304861356689585,-0.8323615979363308,-0.6085053259186708,-0.6160084644093266,1.3180561782672522,-0.5392522972526612,-0.09328886655782857,-0.4570140475341529,-0.43511252483252344,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,-0.3425197517590434,0.9762138816707631,0.9873389157284338,0.07715082123934285,0.7260554762261353,0.6895399449408884,0.4369512861549523,-0.0081521637041858,-0.6142000316298479,-0.09328886655782857,-0.5580533284525099,-0.545745798327698,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.1352444266609356,0.932288205186474,0.4631899456445145,1.0090587808447802,0.781002354970239,-0.43126781379091195,2.8441025689174815,1.3400699464082217,2.907416745150788,2.3860359492944268,1.21982718035978,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,-0.3425197517590434,0.24714092003454455,0.9873389157284338,0.7897653078619522,0.7260554762261353,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.7587420907858509,-0.3799606291510386,-0.6561382444317337,-0.9145233766449464,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-0.3425197517590434,-1.2110050032378925,-1.1352444266609356,-0.4522199402517384,0.4631899456445145,0.42993089076897645,0.4111908029607191,0.3029130968338816,-0.6409670796217003,-0.6666323917442487,-0.589960469795149,-0.6563790718228725,-0.6837560662637986,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,-0.3425197517590434,-0.48193204160167397,0.380886532188614,0.6065215827304241,0.6509510389171008,1.208758053284712,1.371228810574371,-0.810901223157263,2.324821837875545,0.7667264212218017,1.109981116182121,2.0910138866406283,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,-0.3425197517590434,-1.2110050032378925,0.9873389157284338,-0.08573248998868216,0.7260554762261353,0.9491489991128003,0.9553810104388937,-0.3660444527103494,1.7841274684401265,0.1933828960353815,1.3179684078971015,2.2200860390516652,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,-0.3425197517590434,0.9762138816707631,0.9115323677859564,0.5047195132129084,-1.2172718391451327,-1.170991609957813,-1.074867071306604,1.8114123710561227,-0.7988926627736295,-0.3799606291510386,-0.6785914179691463,-0.9145233766449464,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,-0.3425197517590434,1.7052868433069817,0.380886532188614,0.9730090329934803,0.6509510389171008,0.42993089076897645,0.1986668166082958,0.3380333681849538,-0.6623807180151822,-0.3799606291510386,-0.5923239617464556,-0.8223289820656343,-0.6837560662637986,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,-0.3425197517590434,0.6116774008526539,-1.211050974603413,-0.5947428375762602,-0.7572571606272963,-0.27472225626907004,-0.317002855904835,1.4401409310590743,-0.659704013215997,0.48005465862859154,-0.5686890422333896,-0.4719902826642483,0.26803555704799065,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9115323677859564,0.5454403410199147,0.716667421562506,0.6895399449408884,0.9038600440504276,-0.4178886628000273,0.012148891379498128,0.7667264212218017,-0.1858033461217209,0.7449757257826715,0.26803555704799065,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.7143162647137795,0.9762138816707631,0.9115323677859564,0.48435909930940535,0.716667421562506,0.5597354178549324,0.30707551671735994,0.07045034836726134,-0.5981398028347364,-0.09328886655782857,-0.5728251531481762,-0.5273069194118355,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-0.3425197517590434,0.9762138816707631,0.9873389157284338,0.6472424105374304,-2.0809728681990296,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.86045687315489,-2.099991204710299,-0.7075441943726521,-1.0067177712242585,-2.34939140705943,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.0,-0.3425197517590434,0.24714092003454455,0.9115323677859564,0.34183620198488346,0.716667421562506,1.0090587808447802,0.8800811364865202,-0.4162162689261667,0.9463188662951467,1.3400699464082217,0.860632715319275,1.11375330409992,1.4577750861877272,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7143162647137795,0.24714092003454455,-1.1352444266609356,0.6065215827304241,0.4631899456445145,1.0090587808447802,1.1525477856562933,-0.43126781379091195,-0.25016817894065535,0.48005465862859154,-0.1308521582538425,-0.43511252483252344,1.21982718035978,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,1.7143162647137795,-0.48193204160167397,0.9873389157284338,0.48435909930940535,-0.06254111551872708,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.8577801683557047,-1.813319442117089,-0.7069533213848256,-0.988278892308396,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,-0.3425197517590434,-1.2110050032378925,-1.1352444266609356,1.0748111025109959,0.4631899456445145,0.6895399449408884,0.4916923129426976,-0.18375352045954643,-0.21001760695287675,0.1933828960353815,-0.30988667356531724,0.21024823722266128,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,-0.3425197517590434,0.9762138816707631,0.380886532188614,0.769404893958449,-1.583405971026676,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.8042460723719999,-0.3799606291510386,-0.6780005449813198,-0.988278892308396,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,0.8508465495724615,-1.6866745723265983,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.8470733491589637,-0.9533041543374587,-0.6992719725430792,-0.988278892308396,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,-0.3425197517590434,-0.48193204160167397,-1.1352444266609356,-0.10609290389218527,0.4631899456445145,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.8390432347614081,-1.2399759169306688,-0.6839092748595862,-0.9514011344766712,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,1.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,0.932288205186474,0.4538018909808852,1.0090587808447802,1.2318108108693184,-0.4396297831602148,1.329087652578636,1.3400699464082217,0.9929882645924444,0.8924867571095708,0.9818792745318327,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-0.3425197517590434,-0.48193204160167397,0.380886532188614,0.8304861356689585,0.6509510389171008,0.17032183659706468,-0.004196988546289932,0.721011565299026,-0.7667722051834066,-0.3799606291510386,-0.6508203875412939,-0.8960844977290839,-0.6837560662637986,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,-0.3425197517590434,0.9762138816707631,0.4566930801310915,0.9730090329934803,0.6603390935807301,0.7760762963315258,1.1335576858656726,-0.3777512098273734,0.2075483417200206,0.48005465862859154,0.34480059694661014,0.4683925420447352,0.030087651220043348,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,0.0,-0.3425197517590434,0.9762138816707631,0.9115323677859564,0.1382320629498522,-2.2781220161352453,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.86045687315489,-2.099991204710299,-0.7075441943726521,-1.0067177712242585,-2.34939140705943,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,-0.3425197517590434,-0.48193204160167397,-1.665890262258278,0.3825570297918897,-1.9777042668991072,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.86045687315489,-2.099991204710299,-0.7075441943726521,-1.0067177712242585,-2.34939140705943,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1.0,-0.3425197517590434,-0.48193204160167397,0.9873389157284338,-1.185194840777851,-0.49439163004567555,-0.34889627174675886,-0.26180182048862116,1.2879530885377617,0.368150629671135,0.1933828960353815,0.3453914699344368,0.2655648739702485,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,-0.3425197517590434,1.7052868433069817,0.380886532188614,0.34183620198488346,-1.3674807137632017,-1.0164624110459608,-0.9794152808994009,0.6892360816956751,-0.4188005812893254,0.48005465862859154,-0.4800580940593922,-0.4535514037483859,0.030087651220043348,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.211050974603413,0.6879632383444366,-1.3674807137632017,-1.1876332159944742,-1.0742478289221273,2.883416844200753,-0.27425852213332247,1.0533981838150117,-0.19880255185390716,-0.416673645916661,0.9818792745318327,-1.1837726445644812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,-0.3425197517590434,-0.48193204160167397,-1.1352444266609356,0.26039454637087095,-0.5788841220183394,-1.3873324884344063,-1.292221148257946,-0.810901223157263,-0.8176295963679261,-0.9533041543374587,-0.6880453857743728,-0.9329622555608088,0.26803555704799065,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,-0.3425197517590434,0.9762138816707631,0.9873389157284338,0.5861611688269209,0.7260554762261353,0.9491489991128003,0.32424917218018245,-0.3660444527103494,0.9302586375000352,0.48005465862859154,1.288424758505769,1.0399977884364702,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.0,-0.3425197517590434,0.24714092003454455,0.9873389157284338,-0.9001490461288071,0.7260554762261353,0.9491489991128003,1.1936654799855502,-0.3660444527103494,-0.35188296130969443,0.1933828960353815,-0.28152477014963806,-0.43511252483252344,-0.20786025460790397,0.8447568074762087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,-0.3425197517590434,0.9762138816707631,-1.211050974603413,0.48435909930940535,0.4538018909808852,0.21026169108505124,0.17414481818301633,1.045455976827978,-0.15648351096917196,0.48005465862859154,-0.0634926376416045,-0.02945718868355018,0.9818792745318327,-1.1837726445644812
