code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
EEE,2014J,646459,M,London Region,HE Qualification,10-20,0-35,0,150,N,269,-49.0,104.0,keep,0.2,11.4,600.0,96,8,465,21,11,2014,Oct,Stem,Withdrawn
EEE,2014J,646502,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,269,-101.0,269.0,keep,0.6,40.0,303.0,326,9,1077,55,11,2014,Oct,Stem,Pass
EEE,2014J,646520,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,Y,269,-59.0,269.0,keep,0.8,66.2,235.0,384,10,1399,73,11,2014,Oct,Stem,Pass
EEE,2014J,646547,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,269,-92.0,269.0,keep,0.6,30.8,401.0,370,9,1740,60,11,2014,Oct,Stem,Fail
EEE,2014J,646581,M,Wales,Lower Than A Level,30-40%,0-35,0,30,N,269,-20.0,269.0,keep,0.8,30.4,235.0,115,5,427,33,11,2014,Oct,Stem,Fail
EEE,2014J,646815,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,269,-150.0,269.0,keep,0.8,63.0,235.0,244,8,914,49,11,2014,Oct,Stem,Fail
EEE,2014J,646841,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,269,-137.0,269.0,keep,0.2,13.6,600.0,100,6,369,23,11,2014,Oct,Stem,Fail
EEE,2014J,646903,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,269,-29.0,269.0,keep,0.8,58.0,235.0,366,9,1366,63,11,2014,Oct,Stem,Pass
EEE,2014J,646998,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,269,-122.0,269.0,keep,0.8,72.8,235.0,584,9,1900,112,11,2014,Oct,Stem,Pass
EEE,2014J,647043,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,269,-113.0,269.0,keep,0.8,55.4,235.0,251,7,1121,64,11,2014,Oct,Stem,Fail
EEE,2014J,647083,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,180,N,269,-32.0,269.0,keep,0.4,35.8,469.0,301,9,1533,62,11,2014,Oct,Stem,Pass
EEE,2014J,647148,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,269,-31.0,269.0,keep,0.8,62.2,235.0,157,8,567,47,11,2014,Oct,Stem,Pass
EEE,2014J,647179,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,269,-21.0,269.0,keep,0.4,31.4,532.0,80,8,300,14,11,2014,Oct,Stem,Fail
EEE,2014J,647217,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,269,-17.0,12.0,keep,0.2,17.8,600.0,52,7,199,12,11,2014,Oct,Stem,Withdrawn
EEE,2014J,647358,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,269,-144.0,269.0,keep,0.4,37.0,532.0,114,6,558,26,11,2014,Oct,Stem,Fail
EEE,2014J,647432,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,269,-25.0,74.0,keep,0.2,11.4,600.0,73,8,295,18,11,2014,Oct,Stem,Withdrawn
EEE,2014J,647466,F,North Region,HE Qualification,10-20,0-35,0,60,N,269,-23.0,269.0,keep,0.8,65.4,235.0,432,9,1934,88,11,2014,Oct,Stem,Pass
EEE,2014J,647645,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,269,-142.0,269.0,keep,0.8,59.6,235.0,259,9,1177,65,11,2014,Oct,Stem,Pass
EEE,2014J,647865,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,269,-99.0,269.0,keep,0.8,50.6,235.0,152,9,919,42,11,2014,Oct,Stem,Pass
EEE,2014J,647888,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,269,-140.0,269.0,keep,0.8,69.2,235.0,220,8,934,46,11,2014,Oct,Stem,Distinction
EEE,2014J,647919,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,269,-155.0,269.0,keep,0.8,67.4,235.0,586,10,1778,139,11,2014,Oct,Stem,Pass
EEE,2014J,647983,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,269,-122.0,269.0,keep,0.8,55.8,235.0,360,9,1104,60,11,2014,Oct,Stem,Pass
EEE,2014J,647988,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,269,-106.0,269.0,keep,0.8,68.0,235.0,361,9,1182,82,11,2014,Oct,Stem,Pass
EEE,2014J,648001,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,269,-155.0,269.0,keep,0.8,70.8,235.0,646,9,2743,103,11,2014,Oct,Stem,Distinction
EEE,2014J,648058,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,269,-71.0,80.0,keep,0.2,9.2,600.0,47,7,157,10,11,2014,Oct,Stem,Withdrawn
EEE,2014J,648090,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,269,-142.0,269.0,keep,0.8,70.2,235.0,544,9,2640,132,11,2014,Oct,Stem,Pass
EEE,2014J,648091,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,269,-149.0,269.0,keep,0.8,63.0,235.0,192,8,691,50,11,2014,Oct,Stem,Pass
EEE,2014J,648136,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,269,-155.0,269.0,keep,0.8,68.0,235.0,502,9,1468,112,11,2014,Oct,Stem,Pass
EEE,2014J,648285,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,269,-60.0,269.0,keep,0.8,68.8,235.0,307,8,845,66,11,2014,Oct,Stem,Distinction
EEE,2014J,648354,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,120,N,269,-38.0,269.0,keep,0.8,65.0,235.0,223,8,930,65,11,2014,Oct,Stem,Pass
EEE,2014J,648369,M,Wales,HE Qualification,40-50%,0-35,0,60,N,269,-5.0,269.0,keep,0.8,73.0,235.0,428,9,1523,113,11,2014,Oct,Stem,Pass
EEE,2014J,648370,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,269,-18.0,269.0,keep,0.8,69.2,235.0,386,9,1506,102,11,2014,Oct,Stem,Pass
EEE,2014J,648422,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,269,-32.0,269.0,keep,0.8,62.2,235.0,357,9,1426,70,11,2014,Oct,Stem,Pass
EEE,2014J,648436,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,269,-148.0,269.0,keep,0.8,68.2,235.0,1220,9,7936,171,11,2014,Oct,Stem,Pass
EEE,2014J,648469,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,269,-155.0,269.0,keep,0.8,75.6,235.0,1111,10,3165,163,11,2014,Oct,Stem,Distinction
EEE,2014J,648518,F,Scotland,A Level or Equivalent,60-70%,0-35,0,180,N,269,-9.0,269.0,keep,0.4,33.8,532.0,288,8,1078,48,11,2014,Oct,Stem,Fail
EEE,2014J,648654,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,269,-155.0,269.0,keep,0.6,37.8,401.0,157,9,691,33,11,2014,Oct,Stem,Pass
EEE,2014J,648687,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,269,-20.0,269.0,keep,0.8,72.8,235.0,706,8,2305,158,11,2014,Oct,Stem,Distinction
EEE,2014J,648787,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,269,-127.0,269.0,keep,0.8,72.8,235.0,829,10,4189,147,11,2014,Oct,Stem,Pass
EEE,2014J,648843,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,269,-155.0,269.0,keep,0.8,60.6,235.0,561,9,1876,89,11,2014,Oct,Stem,Pass
EEE,2014J,648852,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,269,-150.0,70.0,keep,0.4,10.2,532.0,168,7,898,41,11,2014,Oct,Stem,Withdrawn
EEE,2014J,648902,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,269,-38.0,269.0,keep,0.6,53.2,268.0,208,9,1137,44,11,2014,Oct,Stem,Pass
EEE,2014J,648942,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,269,-30.0,269.0,keep,0.8,44.4,235.0,145,9,959,30,11,2014,Oct,Stem,Pass
EEE,2014J,649001,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,269,-153.0,118.0,keep,0.2,5.2,600.0,73,7,183,25,11,2014,Oct,Stem,Withdrawn
EEE,2014J,649069,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,269,-95.0,269.0,keep,0.8,72.8,235.0,485,9,1631,115,11,2014,Oct,Stem,Pass
EEE,2014J,649171,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,269,-95.0,269.0,keep,0.8,75.0,235.0,401,9,1832,100,11,2014,Oct,Stem,Pass
EEE,2014J,649215,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,269,-128.0,269.0,keep,0.8,56.2,235.0,255,9,1021,60,11,2014,Oct,Stem,Fail
EEE,2014J,649255,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,269,-92.0,269.0,keep,0.8,75.2,235.0,1022,10,4893,160,11,2014,Oct,Stem,Distinction
EEE,2014J,649339,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,269,-128.0,269.0,keep,0.8,76.4,235.0,1265,10,5019,164,11,2014,Oct,Stem,Distinction
EEE,2014J,649343,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,269,-30.0,269.0,keep,0.8,56.2,235.0,325,10,797,58,11,2014,Oct,Stem,Pass
EEE,2014J,649506,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,269,-60.0,269.0,keep,0.4,32.8,532.0,317,10,917,60,11,2014,Oct,Stem,Fail
EEE,2014J,649637,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,269,-109.0,269.0,keep,0.8,70.2,235.0,417,9,1330,82,11,2014,Oct,Stem,Distinction
EEE,2014J,649667,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,269,-133.0,269.0,keep,0.8,72.8,235.0,461,9,1892,81,11,2014,Oct,Stem,Pass
EEE,2014J,649713,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,269,-114.0,269.0,keep,0.8,73.2,235.0,643,8,2763,102,11,2014,Oct,Stem,Distinction
EEE,2014J,649718,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,269,-95.0,269.0,keep,0.8,73.6,235.0,430,9,1758,103,11,2014,Oct,Stem,Distinction
EEE,2014J,649738,M,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,269,-115.0,269.0,keep,0.8,72.0,235.0,523,10,1899,110,11,2014,Oct,Stem,Pass
EEE,2014J,649843,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,269,-150.0,269.0,keep,0.8,59.6,235.0,189,9,716,50,11,2014,Oct,Stem,Pass
EEE,2014J,649861,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,269,-129.0,139.0,keep,0.2,18.2,600.0,144,7,567,34,11,2014,Oct,Stem,Withdrawn
EEE,2014J,649863,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,269,-23.0,12.0,keep,0.2,19.2,600.0,50,7,234,11,11,2014,Oct,Stem,Withdrawn
EEE,2014J,649935,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,269,-150.0,269.0,keep,0.4,28.8,469.0,157,8,534,34,11,2014,Oct,Stem,Fail
EEE,2014J,649943,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,269,-120.0,269.0,keep,0.8,60.0,235.0,333,9,1369,83,11,2014,Oct,Stem,Pass
EEE,2014J,650027,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,269,-137.0,269.0,keep,0.8,70.0,235.0,558,10,1899,111,11,2014,Oct,Stem,Distinction
EEE,2014J,650145,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,269,-38.0,269.0,keep,0.8,65.2,235.0,411,8,1452,61,11,2014,Oct,Stem,Fail
EEE,2014J,650164,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,269,-15.0,269.0,keep,0.8,73.4,235.0,312,9,1476,52,11,2014,Oct,Stem,Pass
EEE,2014J,650330,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,269,-149.0,269.0,keep,0.8,71.0,235.0,1029,9,4697,148,11,2014,Oct,Stem,Distinction
EEE,2014J,650341,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,269,-29.0,269.0,keep,0.8,48.6,235.0,220,10,927,43,11,2014,Oct,Stem,Pass
EEE,2014J,650471,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,269,-24.0,269.0,keep,0.8,72.8,235.0,671,9,2838,122,11,2014,Oct,Stem,Pass
EEE,2014J,650504,M,Scotland,A Level or Equivalent,70-80%,0-35,0,40,N,269,-147.0,269.0,keep,0.8,68.8,235.0,316,8,1604,49,11,2014,Oct,Stem,Distinction
EEE,2014J,650533,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,269,-129.0,269.0,keep,0.8,62.0,235.0,351,9,1600,83,11,2014,Oct,Stem,Pass
EEE,2014J,650575,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,269,-88.0,269.0,keep,0.8,72.8,235.0,658,9,1805,116,11,2014,Oct,Stem,Fail
EEE,2014J,650578,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,269,-144.0,12.0,keep,0.2,11.8,600.0,54,7,102,13,11,2014,Oct,Stem,Withdrawn
EEE,2014J,650592,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,269,-53.0,269.0,keep,0.8,69.8,235.0,492,10,1912,89,11,2014,Oct,Stem,Pass
EEE,2014J,650666,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,Y,269,-148.0,269.0,keep,0.8,72.6,235.0,961,11,3201,154,11,2014,Oct,Stem,Distinction
EEE,2014J,650734,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,269,-136.0,269.0,keep,0.8,70.6,235.0,212,9,835,45,11,2014,Oct,Stem,Pass
EEE,2014J,650752,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,269,-135.0,269.0,keep,0.6,47.8,401.0,87,7,311,25,11,2014,Oct,Stem,Fail
EEE,2014J,650770,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,269,-135.0,269.0,keep,0.8,68.4,235.0,307,9,1249,64,11,2014,Oct,Stem,Distinction
EEE,2014J,650816,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,269,-115.0,269.0,keep,0.8,59.2,235.0,204,8,988,35,11,2014,Oct,Stem,Pass
EEE,2014J,650849,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,269,-120.0,130.0,keep,0.4,28.4,532.0,62,8,232,12,11,2014,Oct,Stem,Withdrawn
EEE,2014J,650856,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,269,-98.0,269.0,keep,0.8,78.8,235.0,413,9,1462,71,11,2014,Oct,Stem,Distinction
EEE,2014J,650926,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,269,-142.0,269.0,keep,0.8,75.0,235.0,709,9,2444,142,11,2014,Oct,Stem,Pass
EEE,2014J,650927,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,269,-35.0,269.0,keep,0.8,72.0,235.0,468,9,1736,67,11,2014,Oct,Stem,Distinction
EEE,2014J,650950,M,Scotland,HE Qualification,40-50%,35-55,0,30,N,269,-13.0,269.0,keep,0.4,33.0,532.0,221,8,1041,32,11,2014,Oct,Stem,Fail
EEE,2014J,650987,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,269,-50.0,269.0,keep,0.4,33.0,532.0,118,7,417,38,11,2014,Oct,Stem,Pass
EEE,2014J,651015,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,269,-22.0,269.0,keep,0.8,67.4,235.0,273,8,1327,44,11,2014,Oct,Stem,Pass
EEE,2014J,651155,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,269,-120.0,269.0,keep,0.8,72.0,235.0,435,9,1680,108,11,2014,Oct,Stem,Distinction
EEE,2014J,651245,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,269,-107.0,269.0,keep,0.8,76.8,235.0,329,9,1523,71,11,2014,Oct,Stem,Pass
EEE,2014J,651337,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,269,-24.0,269.0,keep,0.8,66.6,235.0,475,8,2073,110,11,2014,Oct,Stem,Pass
EEE,2014J,651533,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,269,-144.0,269.0,keep,0.8,78.4,235.0,1459,10,5059,220,11,2014,Oct,Stem,Distinction
EEE,2014J,651534,M,Scotland,HE Qualification,30-40%,0-35,0,30,N,269,-106.0,269.0,keep,0.8,75.4,235.0,732,9,2674,103,11,2014,Oct,Stem,Pass
EEE,2014J,651635,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,269,-18.0,269.0,keep,0.8,60.4,235.0,400,9,1543,88,11,2014,Oct,Stem,Pass
EEE,2014J,651648,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,269,-81.0,269.0,keep,0.8,66.6,235.0,594,10,1910,105,11,2014,Oct,Stem,Pass
EEE,2014J,651734,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,269,-143.0,269.0,keep,0.4,38.0,532.0,137,6,587,24,11,2014,Oct,Stem,Fail
EEE,2014J,651766,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,269,-78.0,269.0,keep,0.8,56.6,235.0,314,11,1457,63,11,2014,Oct,Stem,Pass
EEE,2014J,651828,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,269,-31.0,269.0,keep,0.8,72.0,235.0,1153,10,4990,204,11,2014,Oct,Stem,Distinction
EEE,2014J,651850,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,269,-120.0,269.0,keep,0.8,60.2,235.0,205,9,802,51,11,2014,Oct,Stem,Pass
EEE,2014J,651930,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,269,-142.0,269.0,keep,0.8,71.4,235.0,907,9,3635,148,11,2014,Oct,Stem,Distinction
EEE,2014J,651933,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,269,-123.0,269.0,keep,0.8,77.4,235.0,629,9,3296,122,11,2014,Oct,Stem,Pass
EEE,2014J,651935,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,269,-107.0,269.0,keep,0.8,64.4,235.0,279,9,1182,61,11,2014,Oct,Stem,Pass
EEE,2014J,651950,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,269,-141.0,269.0,keep,0.6,46.4,401.0,222,10,821,57,11,2014,Oct,Stem,Pass
EEE,2014J,651995,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,269,-31.0,269.0,keep,0.8,76.2,235.0,571,9,1890,125,11,2014,Oct,Stem,Distinction
EEE,2014J,652054,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,269,-23.0,269.0,keep,0.8,72.0,235.0,460,9,1763,98,11,2014,Oct,Stem,Pass
EEE,2014J,652302,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,269,-60.0,269.0,keep,0.8,74.8,235.0,712,10,3130,121,11,2014,Oct,Stem,Pass
EEE,2014J,652442,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,269,-67.0,269.0,keep,0.6,35.4,401.0,230,8,873,51,11,2014,Oct,Stem,Fail
EEE,2014J,652460,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,269,-18.0,269.0,keep,0.8,62.8,235.0,360,9,1703,77,11,2014,Oct,Stem,Pass
EEE,2014J,652476,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,269,-24.0,269.0,keep,0.8,68.6,235.0,218,9,883,47,11,2014,Oct,Stem,Pass
EEE,2014J,652501,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,269,-53.0,269.0,keep,0.8,70.2,235.0,454,9,1601,121,11,2014,Oct,Stem,Pass
EEE,2014J,652861,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,269,-127.0,269.0,keep,0.6,49.0,401.0,211,9,793,38,11,2014,Oct,Stem,Pass
EEE,2014J,652880,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,269,-129.0,269.0,keep,0.8,65.8,235.0,341,9,1496,82,11,2014,Oct,Stem,Pass
EEE,2014J,652894,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,269,-91.0,269.0,keep,0.2,17.4,600.0,78,7,404,20,11,2014,Oct,Stem,Fail
EEE,2014J,652902,M,London Region,HE Qualification,40-50%,0-35,0,120,N,269,-99.0,269.0,keep,0.8,76.2,235.0,738,10,2659,136,11,2014,Oct,Stem,Distinction
EEE,2014J,652971,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,269,-135.0,269.0,keep,0.8,72.8,235.0,471,11,1923,79,11,2014,Oct,Stem,Distinction
EEE,2014J,653168,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,269,-91.0,107.0,keep,0.2,18.4,600.0,185,8,834,25,11,2014,Oct,Stem,Withdrawn
EEE,2014J,653177,F,West Midlands Region,HE Qualification,20-30%,35-55,0,90,N,269,-28.0,124.0,keep,0.2,5.6,600.0,35,6,82,10,11,2014,Oct,Stem,Withdrawn
EEE,2014J,653210,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,269,-29.0,269.0,keep,0.8,69.8,235.0,296,8,1150,43,11,2014,Oct,Stem,Pass
EEE,2014J,653248,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,269,-98.0,190.0,keep,0.8,61.6,235.0,287,9,1275,62,11,2014,Oct,Stem,Withdrawn
EEE,2014J,653326,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,269,-78.0,269.0,keep,0.4,32.4,532.0,76,6,418,11,11,2014,Oct,Stem,Fail
EEE,2014J,653352,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,269,-112.0,269.0,keep,0.8,43.2,235.0,141,9,495,34,11,2014,Oct,Stem,Pass
EEE,2014J,653360,M,North Western Region,HE Qualification,10-20,35-55,0,120,N,269,-135.0,69.0,keep,0.2,15.2,600.0,244,8,905,46,11,2014,Oct,Stem,Withdrawn
EEE,2014J,653440,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,269,-129.0,269.0,keep,0.8,63.6,235.0,457,9,1401,74,11,2014,Oct,Stem,Pass
EEE,2014J,653506,M,South East Region,Lower Than A Level,10-20,0-35,0,90,N,269,-135.0,269.0,keep,0.4,27.6,532.0,39,4,250,13,11,2014,Oct,Stem,Fail
EEE,2014J,653587,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,269,-135.0,269.0,keep,0.8,70.6,235.0,249,10,791,48,11,2014,Oct,Stem,Distinction
EEE,2014J,653665,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,269,-129.0,269.0,keep,0.8,57.6,235.0,275,9,1153,67,11,2014,Oct,Stem,Pass
EEE,2014J,653688,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,269,-135.0,269.0,keep,0.8,64.2,235.0,553,8,1827,117,11,2014,Oct,Stem,Pass
EEE,2014J,653718,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,269,-135.0,269.0,keep,0.8,73.8,235.0,427,9,1677,87,11,2014,Oct,Stem,Distinction
EEE,2014J,653801,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,269,-120.0,269.0,keep,0.8,72.6,235.0,592,10,2093,115,11,2014,Oct,Stem,Pass
EEE,2014J,653887,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,269,-42.0,269.0,keep,0.8,66.4,235.0,310,10,1100,47,11,2014,Oct,Stem,Pass
EEE,2014J,653998,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,269,-36.0,269.0,keep,0.8,54.8,235.0,257,8,1429,48,11,2014,Oct,Stem,Pass
EEE,2014J,654125,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,269,-108.0,269.0,keep,0.4,36.0,532.0,171,8,657,34,11,2014,Oct,Stem,Fail
EEE,2014J,654198,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,269,-129.0,269.0,keep,0.8,67.0,235.0,403,8,2258,68,11,2014,Oct,Stem,Pass
EEE,2014J,654213,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,269,-10.0,269.0,keep,0.8,65.8,235.0,229,8,1196,52,11,2014,Oct,Stem,Pass
EEE,2014J,654240,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,269,-29.0,269.0,keep,0.8,72.4,235.0,382,9,2279,68,11,2014,Oct,Stem,Distinction
EEE,2014J,654397,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,269,-105.0,269.0,keep,0.8,71.6,235.0,246,8,885,60,11,2014,Oct,Stem,Pass
EEE,2014J,654464,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,269,-129.0,12.0,keep,0.2,10.4,600.0,33,6,122,7,11,2014,Oct,Stem,Withdrawn
EEE,2014J,654485,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,269,-21.0,269.0,keep,0.8,57.0,235.0,548,10,1903,91,11,2014,Oct,Stem,Pass
EEE,2014J,654547,M,London Region,HE Qualification,20-30%,35-55,0,60,N,269,-32.0,269.0,keep,0.8,60.4,235.0,418,9,1782,80,11,2014,Oct,Stem,Pass
EEE,2014J,654668,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,269,-81.0,269.0,keep,0.8,68.6,235.0,497,9,1451,110,11,2014,Oct,Stem,Pass
EEE,2014J,654676,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,269,-79.0,269.0,keep,0.8,68.6,235.0,412,10,1689,85,11,2014,Oct,Stem,Pass
EEE,2014J,654755,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,269,-115.0,68.0,keep,0.2,9.4,600.0,25,7,60,9,11,2014,Oct,Stem,Withdrawn
EEE,2014J,654801,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,269,-22.0,269.0,keep,0.8,72.4,235.0,498,10,1775,94,11,2014,Oct,Stem,Pass
EEE,2014J,654822,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,269,-58.0,269.0,keep,0.8,72.0,235.0,540,10,2409,86,11,2014,Oct,Stem,Pass
EEE,2014J,654876,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,269,-36.0,166.0,keep,0.2,10.6,600.0,30,5,182,8,11,2014,Oct,Stem,Withdrawn
EEE,2014J,654891,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,269,-45.0,269.0,keep,0.8,55.2,235.0,666,10,2578,149,11,2014,Oct,Stem,Pass
EEE,2014J,655242,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,269,-37.0,269.0,keep,0.8,71.2,235.0,376,8,1147,66,11,2014,Oct,Stem,Distinction
EEE,2014J,655396,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,269,-60.0,269.0,keep,0.8,63.4,235.0,443,9,1748,80,11,2014,Oct,Stem,Pass
EEE,2014J,655484,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,90,Y,269,-100.0,68.0,keep,0.2,14.4,600.0,25,5,61,13,11,2014,Oct,Stem,Withdrawn
